NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;Si;;;1422.6487;531.0086;374;13665.6633;9586;39;4.5618;103;2;229;372;2;316;2;6942;29;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;No;24.7985;0.966243;25.6648;11.7280;908;470.4021;36111;308;2.2166;359;45;169;857;51;672;39;31782;294;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;No;23.9125;0.896092;26.6852;11.5860;897;466.1526;35762;328;2.1836;379;42;189;845;52;651;40;31334;311;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;--;;;0.0000;0.0000;20;0.0000;643;1;1.9672;15;4;3;20;0;12;0;609;1;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;Si;;;1618.5824;560.8246;395;14033.3939;9842;42;4.5947;111;2;259;392;3;338;1;7344;34;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;--;;;0.0000;0.0000;24;0.0000;690;2;2.4540;15;5;3;23;1;15;1;650;2;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;Si;;;1702.3512;624.7160;440;14659.5297;10286;39;4.5868;117;3;278;437;3;367;1;7993;30;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;No;23.4435;0.849331;27.6023;11.2372;870;464.2022;35630;309;2.1497;383;42;204;820;50;641;32;31009;297;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;--;;;0.0000;0.0000;26;0.0000;686;2;2.7735;18;5;3;25;1;17;1;647;2;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;Si;;;1827.2944;614.7773;433;15502.8964;10879;40;4.1749;117;4;303;427;6;356;2;8542;33;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;No;22.6894;0.79847;28.4160;11.1468;863;470.4408;36131;291;2.1346;383;39;217;818;45;649;29;31482;281;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;No;22.1438;0.75127;29.4752;11.2114;868;469.3042;36053;281;2.1725;374;40;241;824;44;657;29;31306;271;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;--;;;0.0000;0.0000;25;0.0000;691;2;2.6034;21;5;4;24;1;16;1;651;2;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;Si;;;1942.2989;619.0368;436;15419.1276;10820;40;3.8884;127;3;330;429;7;331;2;8530;34;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;--;;;0.0000;0.0000;26;0.0000;792;2;2.6525;29;7;4;25;1;19;1;752;2;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;Si;;;2213.4825;646.0131;455;16004.0890;11235;37;3.5918;122;2;369;445;10;332;2;9266;33;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;No;22.1442;0.678712;32.6268;11.0693;857;451.9317;34698;291;2.2947;368;32;240;815;42;671;30;30269;279;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;No;23.4654;0.656803;35.7267;12.3480;956;471.0738;36195;276;2.4352;321;23;244;913;43;749;27;31601;265;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;--;;;0.0000;0.0000;36;0.0000;862;2;3.1553;27;5;4;34;2;25;1;822;2;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;Si;;;2602.5102;725.5224;511;17632.6101;12382;37;3.6935;105;2;379;498;13;387;2;10500;32;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;--;;;0.0000;0.0000;42;0.0000;883;3;3.4279;23;3;4;39;3;28;1;843;3;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;Si;;;3068.2076;891.6401;628;18203.3734;12788;33;3.8396;92;2;395;615;13;427;1;11118;29;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;No;25.4632;0.641937;39.6662;13.9367;1079;472.7787;36328;275;2.7230;251;20;251;1030;49;846;28;31832;265;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;No;27.5468;0.643931;42.7790;15.0992;1169;489.1438;37584;286;3.0214;175;13;259;1112;57;971;30;32853;277;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;--;;;0.0000;0.0000;53;0.0000;975;2;4.0426;19;3;4;50;3;37;1;938;2;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;Si;;;3629.0322;1057.7578;745;19512.4375;13713;30;4.5005;71;2;425;734;11;544;2;12105;27;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;No;30.4477;0.646011;47.1319;16.3650;1267;486.3409;37342;311;3.2317;116;9;264;1200;67;1033;32;32659;296;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;--;;;0.0000;0.0000;56;0.0000;946;1;4.7149;17;2;5;54;2;43;0;911;1;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;Si;;;4049.2957;1077.6351;759;20382.7805;14322;34;4.4297;50;1;449;743;16;562;5;12768;32;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;--;;;0.0000;0.0000;57;0.0000;961;1;4.7671;14;2;6;55;2;44;0;922;1;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;Si;;;4343.1962;1212.5170;854;20993.2985;14753;33;5.0023;37;0;467;841;13;659;4;13223;31;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;No;32.7978;0.671756;48.8239;17.2692;1337;500.4069;38422;320;3.3458;82;6;284;1268;69;1105;32;33677;306;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;No;35.5044;0.698547;50.8260;18.2637;1414;511.3729;39268;323;3.5504;46;2;303;1341;73;1197;37;34447;310;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;--;;;0.0000;0.0000;61;0.0000;941;1;5.1991;11;2;5;59;2;47;0;903;1;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;Si;;;4835.8700;1323.2621;932;21927.5329;15410;34;5.5440;17;0;490;919;13;767;4;13875;32;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;--;;;0.0000;0.0000;70;0.0000;836;1;6.7754;0;0;4;68;2;54;0;796;1;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;Si;;;6113.6983;1567.4693;1104;23590.1294;16573;42;6.7084;0;0;513;1091;13;991;5;14808;39;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;No;41.7854;0.747647;55.8892;21.5574;1669;536.7536;41174;382;4.0959;0;0;340;1581;88;1433;48;35799;359;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;No;45.7907;0.768682;59.5704;23.3786;1810;522.7652;40077;396;4.7376;0;0;357;1716;94;1612;51;34731;371;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;--;;;0.0000;0.0000;59;0.0000;718;2;7.0901;0;0;6;58;1;48;0;675;2;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;Si;;;6890.3339;1876.9877;1322;23003.7482;16156;46;8.2492;0;0;533;1309;13;1178;7;14322;43;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;No;50.3576;0.799576;62.9803;25.7294;1992;520.3110;39854;429;5.4701;0;0;374;1900;92;1846;56;34371;400;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;--;;;0.0000;0.0000;61;0.0000;654;4;8.5484;0;0;10;60;1;52;1;617;3;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;Si;;;7621.5356;2176.5674;1533;24261.6992;16963;125;10.5586;0;0;556;1502;31;1592;24;15184;121;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;--;;;0.0000;0.0000;60;0.0000;545;5;10.1961;0;0;9;58;2;50;2;506;4;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;Si;;;8129.8273;2571.2744;1811;25262.6646;17648;145;12.0933;0;0;602;1769;42;1912;28;15903;139;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;No;55.5232;0.818014;67.8756;27.6798;2143;502.5252;38456;450;6.1992;0;0;398;2043;100;2015;61;33066;422;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;No;59.3805;0.841072;70.6010;30.7668;2382;500.0194;38271;441;7.0401;0;0;436;2273;109;2260;74;32737;416;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;--;;;0.0000;0.0000;55;0.0000;499;6;10.1952;0;0;11;53;2;45;2;457;4;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;Si;;;8452.1240;2971.6606;2093;25268.3439;17648;149;14.2251;0;0;636;2052;41;2249;29;15873;141;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;--;;;0.0000;0.0000;53;0.0000;486;6;9.7778;0;0;12;51;2;42;2;446;4;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;Si;;;8581.3266;3130.6792;2205;25333.6551;17693;150;15.0622;0;0;696;2161;44;2390;32;15938;142;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;No;61.9404;0.847559;73.0809;31.5547;2443;486.0051;37163;464;7.5719;0;0;450;2324;119;2341;83;31575;438;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;No;65.4639;0.860781;76.0517;32.5622;2521;473.9154;36218;473;8.0570;0;0;465;2398;123;2414;89;30619;447;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;--;;;0.0000;0.0000;53;0.0000;478;6;9.9548;0;0;15;51;2;42;2;438;4;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;Si;;;8943.3780;3512.6079;2474;26392.8328;18441;148;16.2271;0;0;750;2427;47;2698;34;16696;140;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;Si;;;9363.6415;4546.2289;3202;26117.3898;18204;191;19.3650;0;0;814;3135;67;3196;49;16574;183;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;No;67.1135;0.859979;78.0408;34.3317;2658;455.3158;34784;467;8.9283;0;0;498;2527;131;2562;98;29341;452;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;--;;;0.0000;0.0000;47;0.0000;448;6;9.4203;0;0;21;44;3;37;2;410;4;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;--;;;0.0000;0.0000;52;0.0000;430;7;11.1940;0;0;22;47;5;41;4;397;5;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;Si;;;9704.3957;5013.3462;3531;26219.6160;18258;209;21.1809;0;0;892;3442;89;3529;69;16785;202;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;No;71.981;0.863069;83.4011;36.1917;2802;440.0227;33565;502;9.8986;0;0;526;2655;147;2726;115;28212;489;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;No;74.528;0.851037;87.5731;37.2508;2884;418.3103;31867;519;10.8555;0;0;559;2712;172;2798;132;26481;510;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;--;;;0.0000;0.0000;53;0.0000;449;5;10.3614;0;0;19;49;4;40;3;411;4;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;Si;;;9856.3153;5444.9681;3835;24388.0622;17007;170;23.6799;0;0;970;3739;96;3675;74;15669;163;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;--;;;0.0000;0.0000;49;0.0000;422;6;9.3671;0;0;20;45;4;35;2;390;5;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;Si;;;9783.9050;5558.5529;3915;21602.3966;15047;168;26.8112;0;0;1010;3816;99;3678;82;13861;163;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;No;77.9908;0.845439;92.2488;40.1958;3112;405.3681;30796;588;11.9934;0;0;592;2916;196;2955;152;25336;570;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;No;82.4938;0.829233;99.4820;39.8341;3084;380.4265;28779;674;12.6094;0;0;600;2883;201;2921;163;23803;655;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;--;;;0.0000;0.0000;49;0.0000;396;8;9.5238;0;0;17;44;5;33;3;370;8;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;Si;;;9806.6219;5480.4634;3860;19459.9045;13499;207;28.1311;0;0;1073;3759;101;3504;83;12547;204;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;No;83.2248;0.812425;102.4399;41.5262;3215;377.3524;28516;699;13.2488;0;0;627;3010;205;3030;177;23524;682;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;--;;;0.0000;0.0000;52;0.0000;388;8;9.7561;0;0;16;46;6;33;3;361;8;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;Si;;;9694.4570;5450.6474;3839;18558.3257;12866;205;29.3695;0;0;1148;3739;100;3473;81;11900;201;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;--;;;0.0000;0.0000;54;0.0000;416;8;9.9744;0;0;17;48;6;36;3;383;8;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;Si;;;9427.5329;5430.7701;3825;17027.7714;11774;219;31.9938;0;0;1213;3711;114;3430;97;10810;214;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;No;82.8654;0.781904;105.9790;43.4894;3367;371.3592;28022;729;14.1241;0;0;674;3144;223;3172;186;23063;712;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;No;85.1233;0.763476;111.4943;43.7090;3384;348.7555;26158;843;15.1502;0;0;706;3142;242;3185;205;21558;818;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;--;;;0.0000;0.0000;57;0.0000;384;9;11.8457;0;0;14;51;6;39;4;354;9;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;Si;;;8659.4161;4817.4125;3393;14746.1381;10215;171;33.1902;0;0;1250;3289;104;3083;85;9378;167;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;--;;;0.0000;0.0000;72;0.0000;395;7;13.7466;0;0;12;68;4;49;2;364;7;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;Si;;;8168.1621;4691.0495;3304;13650.0454;9428;186;34.2299;0;0;1299;3209;95;2938;78;8632;179;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;No;89.5922;0.755672;118.5595;47.2094;3655;349.5821;26122;943;16.2998;0;0;780;3384;271;3435;230;21574;911;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;No;95.8922;0.765525;125.2631;50.3222;3896;350.0471;26110;991;17.3969;0;0;833;3621;275;3705;234;21685;957;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;--;;;0.0000;0.0000;72;0.0000;381;6;14.4847;0;0;12;66;6;50;2;353;6;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;Si;;;7669.8091;4411.3471;3107;12272.8305;8476;168;35.0108;0;0;1334;3022;85;2688;74;7727;162;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;Si;;;7289.3003;4225.3521;2976;11494.7751;7853;243;35.1307;0;0;1388;2894;82;2521;72;7145;236;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;No;102.647;0.775319;132.3930;52.0530;4030;349.6080;26161;906;18.3718;0;0;873;3777;253;3970;214;21894;880;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;--;;;0.0000;0.0000;81;0.0000;374;4;18.0233;0;0;14;75;6;60;2;340;4;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;--;;;0.0000;0.0000;92;0.0000;405;1;19.6765;0;0;16;86;6;72;1;370;1;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;Si;;;7286.4606;4326.1585;3047;11173.8982;7675;195;37.1043;0;0;1402;2970;77;2569;68;6919;188;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;No;115.725;0.783249;147.7506;59.6479;4618;361.9302;27249;772;19.8352;0;0;950;4375;243;4483;188;22799;750;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;No;119.323;0.777486;153.4725;60.9137;4716;359.7215;27163;687;20.4780;0;0;1000;4491;225;4636;162;22765;665;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;--;;;0.0000;0.0000;96;0.0000;410;1;21.4286;0;0;20;91;5;80;1;377;1;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;Si;;;7337.5738;4243.8096;2989;10459.7342;7175;192;38.6315;0;0;1392;2913;76;2484;68;6420;186;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;--;;;0.0000;0.0000;99;0.0000;384;1;23.3803;0;0;21;94;5;82;1;354;1;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;Si;;;7090.5270;3996.7628;2815;9494.2639;6514;173;39.9633;0;0;1377;2757;58;2343;50;5820;168;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;No;122.14;0.76303;160.0728;62.4895;4838;359.0499;27185;613;21.4777;0;0;1048;4639;199;4889;140;22824;591;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;No;127.924;0.747757;171.0776;67.7852;5248;370.7521;28302;402;22.7529;0;0;1108;5094;154;5432;99;23919;390;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;--;;;0.0000;0.0000;106;0.0000;457;0;21.2919;0;0;22;102;4;89;0;418;0;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;Si;;;6671.6833;3842.0036;2706;9038.5052;6199;167;41.7876;0;0;1384;2661;45;2315;46;5488;162;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;Si;;;6225.8632;3477.1126;2449;7810.3702;5376;125;44.3573;0;0;1365;2417;32;2119;31;4723;124;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;No;133.94;0.737222;181.6819;71.3501;5524;362.4081;27847;211;24.3138;0;0;1156;5424;100;5760;51;23694;206;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;--;;;0.0000;0.0000;97;0.0000;441;0;20.8020;0;0;23;93;4;83;0;399;0;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;--;;;0.0000;0.0000;102;0.0000;436;0;22.8426;0;0;25;100;2;90;0;394;0;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;Si;;;5770.1044;3258.4620;2295;7096.2062;4899;99;46.4473;0;0;1319;2278;17;2020;13;4279;98;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;No;141.819;0.736648;192.5188;74.9409;5802;353.3279;27287;68;25.8396;0;0;1211;5732;70;6075;19;23519;65;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;No;152.446;0.743417;205.0606;80.3399;6220;349.3497;27038;9;28.2392;0;0;1317;6178;42;6686;5;23685;9;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;--;;;0.0000;0.0000;109;0.0000;443;0;23.7037;0;0;24;108;1;96;0;405;0;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;Si;;;5463.4257;3063.9482;2158;6428.8959;4525;3;48.9399;0;0;1243;2152;6;1937;2;3960;2;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;--;;;0.0000;0.0000;109;0.0000;409;0;25.1337;0;0;26;109;0;94;0;374;0;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;Si;;;5163.8459;2960.3021;2085;6441.6742;4535;2;47.9538;0;0;1209;2080;5;1909;1;3982;1;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;No;166.04;0.756307;219.5399;88.1027;6821;357.6291;27683;5;29.6224;0;0;1415;6796;25;7252;4;24490;5;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;No;174.186;0.77286;225.3781;92.5588;7166;367.7684;28468;5;30.7940;0;0;1494;7141;25;7753;4;25185;5;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;--;;;0.0000;0.0000;115;0.0000;421;0;25.9067;0;0;25;115;0;100;0;386;0;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;Si;;;5087.1762;3093.7641;2179;6637.6079;4674;1;48.8064;0;0;1137;2175;4;2024;0;4147;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;--;;;0.0000;0.0000;124;0.0000;403;0;29.2225;0;0;23;124;0;109;0;373;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;Si;;;4904.0208;3093.7641;2179;6609.2117;4654;1;48.8786;0;0;1053;2175;4;2005;0;4102;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;No;185.695;0.803662;231.0613;97.5833;7555;375.1049;29035;6;32.4687;0;0;1560;7530;25;8382;5;25825;6;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;--;;;0.0000;0.0000;125;0.0000;331;0;34.8387;0;0;22;125;0;108;0;310;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;Si;;;4459.6206;2829.6796;1993;5904.9863;4158;1;49.8914;0;0;959;1989;4;1837;0;3682;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;No;204.423;0.857255;238.4624;103.2924;7997;366.0376;28330;9;34.6818;0;0;1611;7971;26;8788;8;25353;9;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;No;223.234;0.920188;242.5957;110.3318;8542;360.8969;27931;10;37.3767;0;0;1628;8516;26;9426;9;25233;10;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;--;;;0.0000;0.0000;125;0.0000;291;0;39.3502;0;0;21;125;0;109;0;277;0;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;Si;;;4171.3993;2748.7505;1936;5557.1331;3913;1;50.4009;0;0;860;1935;1;1760;0;3492;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;--;;;0.0000;0.0000;129;0.0000;252;0;47.6987;0;0;20;129;0;114;0;239;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;Si;;;3761.0745;2511.6424;1769;5024.7046;3538;1;51.2394;0;0;761;1769;0;1633;0;3187;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;No;242.77;0.987366;245.8764;117.5779;9103;357.4999;27670;8;39.4225;0;0;1644;9089;14;9933;7;25206;8;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;No;260.547;1.06537;244.5590;124.7206;9656;350.9255;27161;8;41.0363;0;0;1571;9639;17;10224;8;24926;8;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;--;;;0.0000;0.0000;123;0.0000;245;0;46.8085;0;0;19;123;0;110;0;235;0;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;Si;;;3448.7164;2399.4775;1690;4740.7428;3339;0;51.4541;0;0;673;1690;0;1557;0;3026;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;--;;;0.0000;0.0000;120;0.0000;240;0;47.1616;0;0;17;119;1;108;0;229;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;Si;;;3056.8491;2203.5438;1552;4125.9654;2906;0;53.4683;0;0;575;1552;0;1426;0;2667;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;No;272.267;1.13451;239.9865;131.4372;10176;335.4904;25967;7;42.2772;0;0;1463;10162;14;10167;7;24058;7;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;--;;;0.0000;0.0000;120;0.0000;228;0;49.0741;0;0;13;119;1;106;0;216;0;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;Si;;;2770.0477;1993.4120;1404;3587.8577;2527;0;53.0508;0;0;493;1404;0;1252;0;2360;0;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;No;286.098;1.21257;235.9437;132.8192;10283;328.2959;25411;6;42.6728;0;0;1349;10270;13;10116;6;23714;6;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;No;305.565;1.33664;228.6072;133.4780;10334;318.9832;24691;5;42.9602;0;0;1210;10324;10;9939;5;23142;5;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;--;;;0.0000;0.0000;115;0.0000;235;0;45.9459;0;0;12;114;1;102;0;222;0;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;Si;;;2464.7887;1810.2567;1275;3052.5897;2150;0;53.4816;0;0;423;1275;0;1106;0;2068;0;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;--;;;0.0000;0.0000;102;0.0000;220;0;44.0191;0;0;9;101;1;92;0;209;0;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;Si;;;2128.2939;1629.9409;1148;2757.2694;1942;0;51.8657;0;0;345;1148;0;973;0;1876;0;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;No;345.38;1.58664;217.6799;135.1700;10465;310.2776;24020;2;43.2069;0;0;1059;10456;9;9793;2;22668;2;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;No;369.618;1.8312;201.8444;132.2638;10240;299.3503;23175;1;42.1242;0;0;896;10232;8;9268;1;22003;1;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;--;;;0.0000;0.0000;103;0.0000;226;0;42.3963;0;0;8;102;1;92;0;217;0;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;Si;;;1776.1812;1422.6487;1002;2491.7651;1755;0;50.5889;0;0;287;1002;0;859;0;1698;0;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;--;;;0.0000;0.0000;90;0.0000;209;0;38.4236;0;0;5;89;1;78;0;203;0;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;Si;;;1502.1581;1249.4320;880;2250.3975;1585;0;47.9479;0;0;250;879;1;736;0;1535;0;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;No;388.517;2.11588;183.6194;128.2985;9933;284.1606;21998;2;40.9680;0;0;746;9924;9;8589;2;20968;2;0;0
CATALUNYA;GLOBAL;2020-03-17;2020-03-23;--;;;0.0000;0.0000;77;0.0000;161;0;42.5806;0;0;5;76;1;66;0;155;0;0;0
CATALUNYA;GLOBAL;2020-03-17;2020-03-23;Si;;;1211.0972;1049.2389;739;1938.0395;1365;0;46.0377;0;0;218;738;1;610;0;1325;0;0;0
CATALUNYA;GLOBAL;2020-03-17;2020-03-23;No;406.509;2.48813;163.3794;119.8383;9278;264.0110;20438;2;38.9755;0;0;603;9271;7;7622;2;19559;2;0;0
CATALUNYA;GLOBAL;2020-03-16;2020-03-22;No;405.618;2.96987;136.5779;108.5493;8404;246.9614;19118;2;37.4142;0;0;478;8398;6;6865;2;18352;2;0;0
CATALUNYA;GLOBAL;2020-03-16;2020-03-22;--;;;0.0000;0.0000;66;0.0000;150;0;40.6897;0;0;4;66;0;59;0;145;0;0;0
CATALUNYA;GLOBAL;2020-03-16;2020-03-22;Si;;;961.2108;853.3053;601;1690.9927;1191;0;44.5502;0;0;181;600;1;515;0;1156;0;0;0
CATALUNYA;GLOBAL;2020-03-15;2020-03-21;--;;;0.0000;0.0000;57;0.0000;141;0;36.9565;0;0;4;57;0;51;0;138;0;0;0
